order_book_id,product_name,symbol,contract_multiplier,listed_date,maturity_date,de_listed_date,strike_price,option_type,exercise_type,round_lot,type,underlying_order_book_id,underlying_symbol,exchange,market_tplus,trading_hours,trading_code
10009170,510300P2504M03500,300ETF沽4月3500,10000,2025-04-08,2025-04-23,2025-04-23,3.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009170
10009171,510300C2505M03300,300ETF购5月3300,10000,2025-04-08,2025-05-28,2025-05-28,3.3,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009171
10009172,510300C2505M03400,300ETF购5月3400,10000,2025-04-08,2025-05-28,2025-05-28,3.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009172
10009173,510300C2505M03500,300ETF购5月3500,10000,2025-04-08,2025-05-28,2025-05-28,3.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009173
10009174,510300P2505M03300,300ETF沽5月3300,10000,2025-04-08,2025-05-28,2025-05-28,3.3,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009174
10009175,510300P2505M03400,300ETF沽5月3400,10000,2025-04-08,2025-05-28,2025-05-28,3.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009175
10009176,510300P2505M03500,300ETF沽5月3500,10000,2025-04-08,2025-05-28,2025-05-28,3.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009176
10009177,510300C2506A03300,300ETF购6月3227A,10226,2025-04-08,2025-06-25,2025-06-25,3.227,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009177
10009178,510300P2506A03300,300ETF沽6月3227A,10226,2025-04-08,2025-06-25,2025-06-25,3.227,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009178
10009179,510300C2509A03300,300ETF购9月3227A,10226,2025-04-08,2025-09-24,2025-09-24,3.227,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009179
10009180,510300C2509A03400,300ETF购9月3325A,10226,2025-04-08,2025-09-24,2025-09-24,3.325,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009180
10009181,510300P2509A03300,300ETF沽9月3227A,10226,2025-04-08,2025-09-24,2025-09-24,3.227,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009181
10009182,510300P2509A03400,300ETF沽9月3325A,10226,2025-04-08,2025-09-24,2025-09-24,3.325,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009182
10009235,510300C2512A03500,300ETF购12月3423A,10226,2025-04-24,2025-12-24,2025-12-24,3.423,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009235
10009236,510300C2512A03600,300ETF购12月3520A,10226,2025-04-24,2025-12-24,2025-12-24,3.52,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009236
10009237,510300C2512A03700,300ETF购12月3618A,10226,2025-04-24,2025-12-24,2025-12-24,3.618,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009237
10009238,510300C2512A03800,300ETF购12月3716A,10226,2025-04-24,2025-12-24,2025-12-24,3.716,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009238
10009239,510300C2512A03900,300ETF购12月3814A,10226,2025-04-24,2025-12-24,2025-12-24,3.814,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009239
10009240,510300C2512A04000,300ETF购12月3912A,10226,2025-04-24,2025-12-24,2025-12-24,3.912,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009240
10009241,510300C2512A04100,300ETF购12月4009A,10226,2025-04-24,2025-12-24,2025-12-24,4.009,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009241
10009242,510300C2512A04200,300ETF购12月4107A,10226,2025-04-24,2025-12-24,2025-12-24,4.107,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009242
10009243,510300C2512A04300,300ETF购12月4205A,10226,2025-04-24,2025-12-24,2025-12-24,4.205,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009243
10009244,510300P2512A03500,300ETF沽12月3423A,10226,2025-04-24,2025-12-24,2025-12-24,3.423,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009244
10009245,510300P2512A03600,300ETF沽12月3520A,10226,2025-04-24,2025-12-24,2025-12-24,3.52,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009245
10009246,510300P2512A03700,300ETF沽12月3618A,10226,2025-04-24,2025-12-24,2025-12-24,3.618,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009246
10009247,510300P2512A03800,300ETF沽12月3716A,10226,2025-04-24,2025-12-24,2025-12-24,3.716,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009247
10009248,510300P2512A03900,300ETF沽12月3814A,10226,2025-04-24,2025-12-24,2025-12-24,3.814,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009248
10009249,510300P2512A04000,300ETF沽12月3912A,10226,2025-04-24,2025-12-24,2025-12-24,3.912,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009249
10009250,510300P2512A04100,300ETF沽12月4009A,10226,2025-04-24,2025-12-24,2025-12-24,4.009,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009250
10009251,510300P2512A04200,300ETF沽12月4107A,10226,2025-04-24,2025-12-24,2025-12-24,4.107,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009251
10009252,510300P2512A04300,300ETF沽12月4205A,10226,2025-04-24,2025-12-24,2025-12-24,4.205,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009252
10009313,510300C2512A04400,300ETF购12月4303A,10226,2025-05-09,2025-12-24,2025-12-24,4.303,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009313
10009314,510300P2512A04400,300ETF沽12月4303A,10226,2025-05-09,2025-12-24,2025-12-24,4.303,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009314
10009341,510300C2507A03500,300ETF购7月3423A,10226,2025-05-29,2025-07-23,2025-07-23,3.423,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009341
10009342,510300C2507A03600,300ETF购7月3520A,10226,2025-05-29,2025-07-23,2025-07-23,3.52,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009342
10009343,510300C2507A03700,300ETF购7月3618A,10226,2025-05-29,2025-07-23,2025-07-23,3.618,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009343
10009344,510300C2507A03800,300ETF购7月3716A,10226,2025-05-29,2025-07-23,2025-07-23,3.716,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009344
10009345,510300C2507A03900,300ETF购7月3814A,10226,2025-05-29,2025-07-23,2025-07-23,3.814,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009345
10009346,510300C2507A04000,300ETF购7月3912A,10226,2025-05-29,2025-07-23,2025-07-23,3.912,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009346
10009347,510300C2507A04100,300ETF购7月4009A,10226,2025-05-29,2025-07-23,2025-07-23,4.009,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009347
10009348,510300C2507A04200,300ETF购7月4107A,10226,2025-05-29,2025-07-23,2025-07-23,4.107,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009348
10009349,510300C2507A04300,300ETF购7月4205A,10226,2025-05-29,2025-07-23,2025-07-23,4.205,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009349
10009350,510300P2507A03500,300ETF沽7月3423A,10226,2025-05-29,2025-07-23,2025-07-23,3.423,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009350
10009351,510300P2507A03600,300ETF沽7月3520A,10226,2025-05-29,2025-07-23,2025-07-23,3.52,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009351
10009352,510300P2507A03700,300ETF沽7月3618A,10226,2025-05-29,2025-07-23,2025-07-23,3.618,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009352
10009353,510300P2507A03800,300ETF沽7月3716A,10226,2025-05-29,2025-07-23,2025-07-23,3.716,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009353
10009354,510300P2507A03900,300ETF沽7月3814A,10226,2025-05-29,2025-07-23,2025-07-23,3.814,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009354
10009355,510300P2507A04000,300ETF沽7月3912A,10226,2025-05-29,2025-07-23,2025-07-23,3.912,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009355
10009356,510300P2507A04100,300ETF沽7月4009A,10226,2025-05-29,2025-07-23,2025-07-23,4.009,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009356
10009357,510300P2507A04200,300ETF沽7月4107A,10226,2025-05-29,2025-07-23,2025-07-23,4.107,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009357
10009358,510300P2507A04300,300ETF沽7月4205A,10226,2025-05-29,2025-07-23,2025-07-23,4.205,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009358
10009413,510300C2507A04400,300ETF购7月4303A,10226,2025-05-30,2025-07-23,2025-07-23,4.303,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009413
10009414,510300P2507A04400,300ETF沽7月4303A,10226,2025-05-30,2025-07-23,2025-07-23,4.303,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009414
10009419,510300C2506M03500,300ETF购6月3500,10000,2025-06-18,2025-06-25,2025-06-25,3.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009419
10009420,510300C2506M03600,300ETF购6月3600,10000,2025-06-18,2025-06-25,2025-06-25,3.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009420
10009421,510300C2506M03700,300ETF购6月3700,10000,2025-06-18,2025-06-25,2025-06-25,3.7,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009421
10009422,510300C2506M03800,300ETF购6月3800,10000,2025-06-18,2025-06-25,2025-06-25,3.8,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009422
10009423,510300C2506M03900,300ETF购6月3900,10000,2025-06-18,2025-06-25,2025-06-25,3.9,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009423
10009424,510300C2506M04000,300ETF购6月4000,10000,2025-06-18,2025-06-25,2025-06-25,4.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009424
10009425,510300C2506M04100,300ETF购6月4100,10000,2025-06-18,2025-06-25,2025-06-25,4.1,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009425
10009426,510300C2506M04200,300ETF购6月4200,10000,2025-06-18,2025-06-25,2025-06-25,4.2,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009426
10009427,510300C2506M04300,300ETF购6月4300,10000,2025-06-18,2025-06-25,2025-06-25,4.3,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009427
10009428,510300P2506M03500,300ETF沽6月3500,10000,2025-06-18,2025-06-25,2025-06-25,3.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009428
10009429,510300P2506M03600,300ETF沽6月3600,10000,2025-06-18,2025-06-25,2025-06-25,3.6,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009429
10009430,510300P2506M03700,300ETF沽6月3700,10000,2025-06-18,2025-06-25,2025-06-25,3.7,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009430
10009431,510300P2506M03800,300ETF沽6月3800,10000,2025-06-18,2025-06-25,2025-06-25,3.8,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009431
10009432,510300P2506M03900,300ETF沽6月3900,10000,2025-06-18,2025-06-25,2025-06-25,3.9,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009432
10009433,510300P2506M04000,300ETF沽6月4000,10000,2025-06-18,2025-06-25,2025-06-25,4.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009433
10009434,510300P2506M04100,300ETF沽6月4100,10000,2025-06-18,2025-06-25,2025-06-25,4.1,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009434
10009435,510300P2506M04200,300ETF沽6月4200,10000,2025-06-18,2025-06-25,2025-06-25,4.2,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009435
10009436,510300P2506M04300,300ETF沽6月4300,10000,2025-06-18,2025-06-25,2025-06-25,4.3,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009436
10009437,510300C2507M03500,300ETF购7月3500,10000,2025-06-18,2025-07-23,2025-07-23,3.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009437
10009438,510300C2507M03600,300ETF购7月3600,10000,2025-06-18,2025-07-23,2025-07-23,3.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009438
10009439,510300C2507M03700,300ETF购7月3700,10000,2025-06-18,2025-07-23,2025-07-23,3.7,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009439
10009440,510300C2507M03800,300ETF购7月3800,10000,2025-06-18,2025-07-23,2025-07-23,3.8,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009440
10009441,510300C2507M03900,300ETF购7月3900,10000,2025-06-18,2025-07-23,2025-07-23,3.9,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009441
10009442,510300C2507M04000,300ETF购7月4000,10000,2025-06-18,2025-07-23,2025-07-23,4.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009442
10009443,510300C2507M04100,300ETF购7月4100,10000,2025-06-18,2025-07-23,2025-07-23,4.1,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009443
10009444,510300C2507M04200,300ETF购7月4200,10000,2025-06-18,2025-07-23,2025-07-23,4.2,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009444
10009445,510300C2507M04300,300ETF购7月4300,10000,2025-06-18,2025-07-23,2025-07-23,4.3,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009445
10009446,510300P2507M03500,300ETF沽7月3500,10000,2025-06-18,2025-07-23,2025-07-23,3.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009446
10009447,510300P2507M03600,300ETF沽7月3600,10000,2025-06-18,2025-07-23,2025-07-23,3.6,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009447
10009448,510300P2507M03700,300ETF沽7月3700,10000,2025-06-18,2025-07-23,2025-07-23,3.7,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009448
10009449,510300P2507M03800,300ETF沽7月3800,10000,2025-06-18,2025-07-23,2025-07-23,3.8,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009449
10009450,510300P2507M03900,300ETF沽7月3900,10000,2025-06-18,2025-07-23,2025-07-23,3.9,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009450
10009451,510300P2507M04000,300ETF沽7月4000,10000,2025-06-18,2025-07-23,2025-07-23,4.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009451
10009452,510300P2507M04100,300ETF沽7月4100,10000,2025-06-18,2025-07-23,2025-07-23,4.1,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009452
10009453,510300P2507M04200,300ETF沽7月4200,10000,2025-06-18,2025-07-23,2025-07-23,4.2,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009453
10009454,510300P2507M04300,300ETF沽7月4300,10000,2025-06-18,2025-07-23,2025-07-23,4.3,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009454
10009455,510300C2509M03500,300ETF购9月3500,10000,2025-06-18,2025-09-24,2025-09-24,3.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009455
10009456,510300C2509M03600,300ETF购9月3600,10000,2025-06-18,2025-09-24,2025-09-24,3.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009456
10009457,510300C2509M03700,300ETF购9月3700,10000,2025-06-18,2025-09-24,2025-09-24,3.7,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009457
10009458,510300C2509M03800,300ETF购9月3800,10000,2025-06-18,2025-09-24,2025-09-24,3.8,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009458
10009459,510300C2509M03900,300ETF购9月3900,10000,2025-06-18,2025-09-24,2025-09-24,3.9,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009459
10009460,510300C2509M04000,300ETF购9月4000,10000,2025-06-18,2025-09-24,2025-09-24,4.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009460
10009461,510300C2509M04100,300ETF购9月4100,10000,2025-06-18,2025-09-24,2025-09-24,4.1,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009461
10009462,510300C2509M04200,300ETF购9月4200,10000,2025-06-18,2025-09-24,2025-09-24,4.2,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009462
10009463,510300C2509M04300,300ETF购9月4300,10000,2025-06-18,2025-09-24,2025-09-24,4.3,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009463
10009464,510300P2509M03500,300ETF沽9月3500,10000,2025-06-18,2025-09-24,2025-09-24,3.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009464
10009465,510300P2509M03600,300ETF沽9月3600,10000,2025-06-18,2025-09-24,2025-09-24,3.6,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009465
10009466,510300P2509M03700,300ETF沽9月3700,10000,2025-06-18,2025-09-24,2025-09-24,3.7,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009466
10009467,510300P2509M03800,300ETF沽9月3800,10000,2025-06-18,2025-09-24,2025-09-24,3.8,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009467
10009468,510300P2509M03900,300ETF沽9月3900,10000,2025-06-18,2025-09-24,2025-09-24,3.9,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009468
10009469,510300P2509M04000,300ETF沽9月4000,10000,2025-06-18,2025-09-24,2025-09-24,4.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009469
10009470,510300P2509M04100,300ETF沽9月4100,10000,2025-06-18,2025-09-24,2025-09-24,4.1,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009470
10009471,510300P2509M04200,300ETF沽9月4200,10000,2025-06-18,2025-09-24,2025-09-24,4.2,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009471
10009472,510300P2509M04300,300ETF沽9月4300,10000,2025-06-18,2025-09-24,2025-09-24,4.3,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009472
10009473,510300C2512M03500,300ETF购12月3500,10000,2025-06-18,2025-12-24,2025-12-24,3.5,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009473
10009474,510300C2512M03600,300ETF购12月3600,10000,2025-06-18,2025-12-24,2025-12-24,3.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009474
10009475,510300C2512M03700,300ETF购12月3700,10000,2025-06-18,2025-12-24,2025-12-24,3.7,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009475
10009476,510300C2512M03800,300ETF购12月3800,10000,2025-06-18,2025-12-24,2025-12-24,3.8,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009476
10009477,510300C2512M03900,300ETF购12月3900,10000,2025-06-18,2025-12-24,2025-12-24,3.9,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009477
10009478,510300C2512M04000,300ETF购12月4000,10000,2025-06-18,2025-12-24,2025-12-24,4.0,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009478
10009479,510300C2512M04100,300ETF购12月4100,10000,2025-06-18,2025-12-24,2025-12-24,4.1,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009479
10009480,510300C2512M04200,300ETF购12月4200,10000,2025-06-18,2025-12-24,2025-12-24,4.2,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009480
10009481,510300C2512M04300,300ETF购12月4300,10000,2025-06-18,2025-12-24,2025-12-24,4.3,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009481
10009482,510300P2512M03500,300ETF沽12月3500,10000,2025-06-18,2025-12-24,2025-12-24,3.5,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009482
10009483,510300P2512M03600,300ETF沽12月3600,10000,2025-06-18,2025-12-24,2025-12-24,3.6,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009483
10009484,510300P2512M03700,300ETF沽12月3700,10000,2025-06-18,2025-12-24,2025-12-24,3.7,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009484
10009485,510300P2512M03800,300ETF沽12月3800,10000,2025-06-18,2025-12-24,2025-12-24,3.8,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009485
10009486,510300P2512M03900,300ETF沽12月3900,10000,2025-06-18,2025-12-24,2025-12-24,3.9,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009486
10009487,510300P2512M04000,300ETF沽12月4000,10000,2025-06-18,2025-12-24,2025-12-24,4.0,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009487
10009488,510300P2512M04100,300ETF沽12月4100,10000,2025-06-18,2025-12-24,2025-12-24,4.1,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009488
10009489,510300P2512M04200,300ETF沽12月4200,10000,2025-06-18,2025-12-24,2025-12-24,4.2,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009489
10009490,510300P2512M04300,300ETF沽12月4300,10000,2025-06-18,2025-12-24,2025-12-24,4.3,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009490
10009499,510300C2507M04400,300ETF购7月4400,10000,2025-06-26,2025-07-23,2025-07-23,4.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009499
10009500,510300P2507M04400,300ETF沽7月4400,10000,2025-06-26,2025-07-23,2025-07-23,4.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009500
10009501,510300C2509M04400,300ETF购9月4400,10000,2025-06-26,2025-09-24,2025-09-24,4.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009501
10009502,510300P2509M04400,300ETF沽9月4400,10000,2025-06-26,2025-09-24,2025-09-24,4.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009502
10009503,510300C2512M04400,300ETF购12月4400,10000,2025-06-26,2025-12-24,2025-12-24,4.4,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009503
10009504,510300P2512M04400,300ETF沽12月4400,10000,2025-06-26,2025-12-24,2025-12-24,4.4,P,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009504
10009527,510300C2508M03600,300ETF购8月3600,10000,2025-06-26,2025-08-27,2025-08-27,3.6,C,E,1,Option,510300.XSHG,510300.XSHG,XSHG,0,"09:31-11:30,13:01-15:00",10009527
