order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,half_year_target_price,quarter_recommendation,half_year_recommendation,one_year_target_price,one_year_recommendation
000598.XSHE,2017-04-07,申万宏源,,,3,1,2024-06-26 17:27:40,2017-04-07 16:20:54,,3.0,,,
000598.XSHE,2017-04-07,东吴证券,,,1,1,2024-06-26 17:29:19,2017-04-07 21:30:58,,1.0,,,
000598.XSHE,2017-04-10,中金公司,6.5000,M06,3,1,2024-06-26 05:23:54,2017-04-10 21:30:41,6.5,3.0,,,
000598.XSHE,2017-04-10,申万宏源,,,3,1,2024-06-26 17:24:31,2017-04-11 16:23:26,,3.0,,,
000598.XSHE,2017-04-10,华金证券,,,2,1,2024-06-26 17:29:14,2017-04-11 16:23:26,,2.0,,,
000598.XSHE,2017-04-17,华金证券,,,2,1,2024-06-26 17:26:35,2017-04-18 16:21:26,,2.0,,,
000598.XSHE,2017-04-17,申万宏源,,,3,1,2024-06-26 17:28:31,2017-04-18 21:30:51,,3.0,,,
000598.XSHE,2017-04-18,Phillip Securities,7.3100,M06,1,1,2024-06-26 05:24:40,2017-04-18 17:53:04,7.31,1.0,,,
000598.XSHE,2017-04-19,东吴证券,,,1,1,2024-06-26 17:27:53,2017-04-19 14:06:36,,1.0,,,
000598.XSHE,2017-04-24,申万宏源,,,3,1,2024-06-26 17:26:40,2017-04-24 21:30:43,,3.0,,,
000598.XSHE,2017-04-24,东吴证券,,,1,1,2024-06-26 17:27:43,2017-04-25 16:20:55,,1.0,,,
000598.XSHE,2017-04-24,华金证券,,,2,1,2024-06-26 17:28:00,2017-04-26 14:30:37,,2.0,,,
000598.XSHE,2017-05-02,上海证券,,,2,1,2024-06-26 17:26:25,2017-05-03 21:30:38,,2.0,,,
000598.XSHE,2017-05-02,申万宏源,,,3,1,2024-06-26 17:27:08,2017-05-03 14:52:41,,3.0,,,
000598.XSHE,2017-05-04,中金公司,6.5000,M06,3,1,2024-06-26 05:24:41,2017-05-04 21:30:55,6.5,3.0,,,
000598.XSHE,2017-05-06,招商证券,,,2,1,2024-06-26 17:25:11,2017-05-09 10:39:33,,2.0,,,
000598.XSHE,2017-05-08,申万宏源,,,3,1,2024-06-26 17:26:22,2017-05-09 21:30:51,,3.0,,,
000598.XSHE,2017-05-16,申万宏源,,,3,1,2024-06-26 17:26:07,2017-05-17 12:11:54,,3.0,,,
000598.XSHE,2017-05-17,东吴证券,,,1,1,2024-06-26 17:28:28,2017-05-18 14:06:57,,1.0,,,
000598.XSHE,2017-05-20,招商证券,,,2,1,2024-06-26 17:26:31,2017-05-22 21:30:49,,2.0,,,
000598.XSHE,2017-05-22,申万宏源,,,3,1,2024-06-26 17:27:26,2017-05-22 21:30:49,,3.0,,,
000598.XSHE,2017-05-22,东吴证券,,,1,1,2024-06-26 17:28:21,2017-05-23 17:29:41,,1.0,,,
000598.XSHE,2017-05-31,申万宏源,,,3,1,2024-06-26 17:24:15,2017-06-01 16:20:19,,3.0,,,
000598.XSHE,2017-06-01,东吴证券,,,1,1,2024-06-26 17:28:55,2017-06-01 21:30:12,,1.0,,,
000598.XSHE,2017-06-05,申万宏源,,,3,1,2024-06-26 17:27:08,2017-06-05 17:29:08,,3.0,,,
000598.XSHE,2017-06-07,申万宏源,,,3,1,2024-06-26 17:25:57,2017-06-07 21:30:13,,3.0,,,
000598.XSHE,2017-06-07,招商证券,,,2,1,2024-06-26 17:28:26,2017-06-08 16:20:19,,2.0,,,
000598.XSHE,2017-06-18,国联民生,,,2,1,2024-06-26 17:25:26,2017-06-20 14:06:07,,2.0,,,
000598.XSHE,2017-06-19,申万宏源,,,3,1,2024-06-26 17:26:42,2017-06-20 09:30:30,,3.0,,,
000598.XSHE,2017-06-25,招商证券,,,2,1,2024-06-26 17:25:45,2017-06-26 21:30:34,,2.0,,,
000598.XSHE,2017-06-26,申万宏源,,,3,1,2024-06-26 17:28:33,2017-06-26 21:30:34,,3.0,,,
000598.XSHE,2017-07-03,申万宏源,,,3,1,2024-06-26 17:25:41,2017-07-03 21:30:15,,3.0,,,
000598.XSHE,2017-07-04,招商证券,7.8000,Y01,1,1,2024-06-26 05:24:08,2017-07-04 17:54:07,,1.0,,7.8,
000598.XSHE,2017-07-07,申万宏源,,,3,1,2024-06-26 17:26:29,2017-07-07 21:30:09,,3.0,,,
000598.XSHE,2017-07-09,华泰证券,,,2,1,2024-06-26 17:24:31,2017-07-10 12:11:06,,2.0,,,
000598.XSHE,2017-07-10,申万宏源,,,3,1,2024-06-26 17:25:13,2017-07-11 10:16:20,,3.0,,,
000598.XSHE,2017-07-11,华泰证券,,,2,1,2024-06-26 17:25:57,2017-07-12 10:16:09,,2.0,,,
000598.XSHE,2017-07-11,申万宏源,,,3,1,2024-06-26 17:29:06,2017-07-17 21:30:11,,3.0,,,
000598.XSHE,2017-07-16,招商证券,,,1,1,2024-06-26 17:25:50,2017-07-18 10:28:46,,1.0,,,
000598.XSHE,2017-07-17,申万宏源,,,3,1,2024-06-26 17:28:22,2017-07-18 21:30:33,,3.0,,,
000598.XSHE,2017-07-24,招商证券,,,1,1,2024-06-26 17:27:31,2017-07-25 17:54:14,,1.0,,,
000598.XSHE,2017-07-25,西南证券,7.3000,M06,1,1,2024-06-26 05:24:03,2017-07-26 11:02:05,7.3,1.0,,,
000598.XSHE,2017-07-31,申万宏源,,,3,1,2024-06-26 17:25:33,2017-07-31 17:54:16,,3.0,,,
000598.XSHE,2017-07-31,招商证券,,,1,1,2024-06-26 17:26:08,2017-08-01 14:29:20,,1.0,,,
000598.XSHE,2017-08-01,申万宏源,,,3,1,2024-06-26 17:25:48,2017-08-01 16:45:42,,3.0,,,
000598.XSHE,2017-08-04,西南证券,7.3000,M06,1,1,2024-06-26 05:24:34,2017-08-04 16:45:10,7.3,1.0,,,
000598.XSHE,2017-08-07,国联民生,,,2,1,2024-06-26 17:27:14,2017-08-07 16:45:38,,2.0,,,
000598.XSHE,2017-08-07,申万宏源,,,3,1,2024-06-26 17:29:03,2017-08-08 16:45:37,,3.0,,,
000598.XSHE,2017-08-13,招商证券,,,2,1,2024-06-26 17:26:20,2017-08-14 16:45:42,,2.0,,,
000598.XSHE,2017-08-14,申万宏源,,,3,1,2024-06-26 17:28:03,2017-08-15 10:39:18,,3.0,,,
000598.XSHE,2017-08-21,申万宏源,,,3,1,2024-06-26 17:24:24,2017-08-22 12:11:10,,3.0,,,
000598.XSHE,2017-08-24,申万宏源,,,3,1,2024-06-26 17:26:07,2017-08-24 21:30:06,,3.0,,,
000598.XSHE,2017-08-25,申万宏源,,,3,1,2024-06-26 17:28:29,2017-08-27 09:07:07,,3.0,,,
000598.XSHE,2017-08-28,申万宏源,,,3,1,2024-06-26 17:26:46,2017-08-29 16:45:18,,3.0,,,
000598.XSHE,2017-08-29,西南证券,7.3000,M06,1,1,2024-06-26 05:24:07,2017-08-31 10:16:14,7.3,1.0,,,
000598.XSHE,2017-08-29,海通证券,7.8200,M06,1,1,2024-06-26 05:24:10,2017-08-30 16:45:24,7.82,1.0,,,
000598.XSHE,2017-08-29,东北证券,,,2,1,2024-06-26 17:27:02,2017-08-30 16:45:24,,2.0,,,
000598.XSHE,2017-08-29,华创证券,,,2,1,2024-06-26 17:27:29,2017-08-30 21:30:09,,2.0,,,
000598.XSHE,2017-09-04,申万宏源,,,3,1,2024-06-26 17:27:41,2017-09-05 11:02:06,,3.0,,,
000598.XSHE,2017-09-07,申万宏源,,,3,1,2024-06-26 17:24:34,2017-09-08 11:02:06,,3.0,,,
000598.XSHE,2017-09-13,广发证券,,,1,1,2024-06-26 17:27:26,2017-09-14 10:16:10,,1.0,,,
000598.XSHE,2017-09-18,申万宏源,,,3,1,2024-06-26 17:24:53,2017-09-19 12:11:13,,3.0,,,
000598.XSHE,2017-09-18,华泰证券,,,2,1,2024-06-26 17:27:59,2017-09-18 16:45:36,,2.0,,,
000598.XSHE,2017-09-19,中金公司,7.5000,M06,2,1,2024-06-26 05:24:12,2017-09-20 13:43:06,7.5,2.0,,,
000598.XSHE,2017-09-21,申万宏源,,,3,1,2024-06-26 17:24:18,2017-09-21 17:08:09,,3.0,,,
000598.XSHE,2017-09-24,华泰证券,,,2,1,2024-06-26 17:27:13,2017-09-25 11:02:11,,2.0,,,
000598.XSHE,2017-09-25,申万宏源,,,3,1,2024-06-26 17:27:23,2017-09-26 11:02:09,,3.0,,,
000598.XSHE,2017-10-08,华泰证券,,,2,1,2024-06-26 17:28:28,2017-10-09 12:11:06,,2.0,,,
000598.XSHE,2017-10-13,申万宏源,,,3,1,2024-06-26 17:25:06,2017-10-13 17:31:13,,3.0,,,
000598.XSHE,2017-10-16,中金公司,7.5000,M06,2,1,2024-06-26 05:24:18,2017-10-16 16:45:23,7.5,2.0,,,
000598.XSHE,2017-10-16,申万宏源,,,3,1,2024-06-26 17:29:21,2017-10-17 16:45:14,,3.0,,,
000598.XSHE,2017-10-19,海通证券,,,1,1,2024-06-26 17:28:39,2017-10-19 11:02:09,,1.0,,,
000598.XSHE,2017-10-22,东北证券,,,2,1,2024-06-26 17:24:58,2017-10-23 17:31:07,,2.0,,,
000598.XSHE,2017-10-23,西部证券,8.1400,M06,1,1,2024-06-26 05:24:08,2017-10-24 17:54:12,8.14,1.0,,,
000598.XSHE,2017-10-28,海通证券,7.6000,M06,1,1,2024-06-26 05:24:29,2017-10-30 21:30:27,7.6,1.0,,,
000598.XSHE,2017-10-29,西部证券,8.1400,M06,1,1,2024-06-26 05:24:01,2017-11-02 16:45:32,8.14,1.0,,,
000598.XSHE,2017-10-29,西南证券,7.3000,M06,1,1,2024-06-26 05:24:26,2017-10-30 21:30:27,7.3,1.0,,,
000598.XSHE,2017-10-30,中金公司,7.5000,M06,2,1,2024-06-26 05:24:01,2017-10-30 21:30:27,7.5,2.0,,,
000598.XSHE,2017-10-30,申万宏源,,,3,1,2024-06-26 17:26:01,2017-11-03 21:30:41,,3.0,,,
000598.XSHE,2017-10-30,东北证券,,,1,1,2024-06-26 17:27:45,2017-11-01 11:02:06,,1.0,,,
000598.XSHE,2017-10-31,东兴证券,,,2,1,2024-06-26 17:28:39,2017-11-02 16:45:32,,2.0,,,
000598.XSHE,2017-11-01,海通证券,,,1,1,2024-06-26 17:25:28,2017-11-01 21:30:23,,1.0,,,
000598.XSHE,2017-11-02,申万宏源,,,3,1,2024-06-26 17:24:28,2017-11-03 09:53:11,,3.0,,,
000598.XSHE,2017-11-06,东北证券,,,1,1,2024-06-26 17:28:39,2017-11-06 16:45:34,,1.0,,,
000598.XSHE,2017-11-10,东北证券,,,1,1,2024-06-26 17:28:58,2017-11-12 12:34:04,,1.0,,,
000598.XSHE,2017-11-13,申万宏源,,,3,1,2024-06-26 17:29:12,2017-11-14 17:54:05,,3.0,,,
000598.XSHE,2017-11-14,国联民生,,,2,1,2024-06-26 17:28:29,2017-11-23 17:31:06,,2.0,,,
000598.XSHE,2017-11-16,中金公司,7.5000,M06,2,1,2024-06-26 05:24:37,2017-11-17 11:48:06,7.5,2.0,,,
000598.XSHE,2017-11-20,招商证券,,,2,1,2024-06-26 17:28:57,2017-11-21 17:54:07,,2.0,,,
000598.XSHE,2017-11-21,申万宏源,,,3,1,2024-06-26 17:26:18,2017-11-22 17:54:16,,3.0,,,
000598.XSHE,2017-11-29,东北证券,7.5000,M06,1,1,2024-06-26 05:24:08,2017-11-29 14:06:04,7.5,1.0,,,
000598.XSHE,2017-11-29,中信证券,7.3000,M06,1,1,2024-06-26 05:24:41,2017-11-30 09:53:25,7.3,1.0,,,
000598.XSHE,2017-11-30,东吴证券,,,1,1,2024-06-26 17:24:27,2017-11-30 11:48:19,,1.0,,,
000598.XSHE,2017-11-30,广发证券,,,1,1,2024-06-26 17:27:00,2017-11-30 16:45:18,,1.0,,,
000598.XSHE,2017-12-04,西南证券,,,1,1,2024-06-26 17:24:43,2017-12-04 16:45:25,,1.0,,,
000598.XSHE,2017-12-04,申万宏源,,,3,1,2024-06-26 17:28:28,2017-12-04 21:30:36,,3.0,,,
000598.XSHE,2017-12-05,中金公司,7.5000,M06,2,1,2024-06-26 05:24:27,2017-12-05 14:06:10,7.5,2.0,,,
000598.XSHE,2017-12-18,申万宏源,,,3,1,2024-06-26 17:27:19,2017-12-19 17:54:09,,3.0,,,
000598.XSHE,2017-12-20,申万宏源,,,3,1,2024-06-26 17:26:08,2017-12-20 16:45:31,,3.0,,,
000598.XSHE,2017-12-21,申万宏源,,,3,1,2024-06-26 17:26:27,2017-12-21 14:52:13,,3.0,,,
000598.XSHE,2017-12-22,中信证券,,,1,1,2024-06-26 17:25:23,2017-12-22 17:31:08,,1.0,,,
000598.XSHE,2017-12-27,中信证券,,,1,1,2024-06-26 17:27:59,2017-12-28 11:02:05,,1.0,,,
000598.XSHE,2017-12-28,申万宏源,,,2,1,2024-06-26 17:24:39,2017-12-29 10:16:14,,2.0,,,
000598.XSHE,2018-01-02,申万宏源,,,2,1,2024-06-26 17:27:58,2018-01-03 11:48:07,,2.0,,,
000598.XSHE,2018-01-03,中金公司,7.5000,M06,2,1,2024-06-26 05:24:34,2018-01-04 12:11:07,7.5,2.0,,,
000598.XSHE,2018-01-04,西南证券,7.4000,M06,1,1,2024-06-26 05:24:23,2018-01-04 17:54:23,7.4,1.0,,,
000598.XSHE,2018-01-04,中信证券,7.3000,M06,1,1,2024-06-26 05:24:29,2018-01-04 12:57:26,7.3,1.0,,,
000598.XSHE,2018-01-04,申万宏源,,,2,1,2024-06-26 17:28:35,2018-01-04 16:45:27,,2.0,,,
000598.XSHE,2018-01-05,东吴证券,,,1,1,2024-06-26 17:27:29,2018-01-05 14:06:05,,1.0,,,
000598.XSHE,2018-01-08,申万宏源,,,2,1,2024-06-26 17:24:39,2018-01-10 17:08:29,,2.0,,,
000598.XSHE,2018-01-08,中信证券,,,1,1,2024-06-26 17:26:33,2018-01-08 17:31:14,,1.0,,,
000598.XSHE,2018-01-12,申万宏源,,,2,1,2024-06-26 17:25:49,2018-01-14 11:02:19,,2.0,,,
000598.XSHE,2018-01-15,申万宏源,,,2,1,2024-06-26 17:28:52,2018-01-17 16:45:26,,2.0,,,
000598.XSHE,2018-01-22,中信证券,,,1,1,2024-06-26 17:24:22,2018-01-23 17:31:09,,1.0,,,
000598.XSHE,2018-01-22,申万宏源,,,2,1,2024-06-26 17:24:55,2018-01-23 11:02:10,,2.0,,,
000598.XSHE,2018-01-22,中金公司,7.5000,M06,2,1,2024-06-26 05:24:31,2018-01-22 12:57:13,7.5,2.0,,,
000598.XSHE,2018-01-24,中金公司,7.5000,M06,2,1,2024-06-26 05:24:28,2018-01-25 17:31:22,7.5,2.0,,,
000598.XSHE,2018-02-05,申万宏源,,,2,1,2024-06-26 17:26:07,2018-02-05 17:31:22,,2.0,,,
000598.XSHE,2018-02-05,中金公司,7.5000,M06,2,1,2024-06-26 05:24:30,2018-02-05 14:06:04,7.5,2.0,,,
000598.XSHE,2018-02-07,申万宏源,,,2,1,2024-06-26 17:29:09,2018-02-07 12:57:06,,2.0,,,
000598.XSHE,2018-02-12,申万宏源,,,2,1,2024-06-26 17:27:36,2018-02-12 17:54:08,,2.0,,,
000598.XSHE,2018-02-26,中金公司,7.5000,M06,2,1,2024-06-26 05:23:53,2018-02-27 16:45:21,7.5,2.0,,,
000598.XSHE,2018-03-02,申万宏源,,,2,1,2024-06-26 17:28:09,2018-03-02 14:06:05,,2.0,,,
000598.XSHE,2018-03-05,中金公司,7.5000,M06,2,1,2024-06-26 05:24:06,2018-03-06 16:45:26,7.5,2.0,,,
000598.XSHE,2018-03-05,国联民生,,,2,1,2024-06-26 17:28:03,2018-03-08 17:31:08,,2.0,,,
000598.XSHE,2018-03-06,申万宏源,,,2,1,2024-06-26 17:28:04,2018-03-06 14:53:08,,2.0,,,
000598.XSHE,2018-03-06,中信证券,6.3000,M06,1,1,2024-06-26 05:24:30,2018-03-06 14:06:06,6.3,1.0,,,
000598.XSHE,2018-03-06,西南证券,7.4000,M06,1,1,2024-06-26 05:24:37,2018-03-06 12:57:07,7.4,1.0,,,
000598.XSHE,2018-03-07,中金公司,7.5000,M06,2,1,2024-06-26 05:24:16,2018-03-07 11:02:05,7.5,2.0,,,
000598.XSHE,2018-03-08,东吴证券,,,1,1,2024-06-26 17:27:12,2018-03-09 17:54:17,,1.0,,,
000598.XSHE,2018-03-13,申万宏源,,,2,1,2024-06-26 17:25:09,2018-03-14 17:54:09,,2.0,,,
000598.XSHE,2018-03-14,申万宏源,,,2,1,2024-06-26 17:27:50,2018-03-15 09:53:32,,2.0,,,
000598.XSHE,2018-03-19,申万宏源,,,2,1,2024-06-26 17:29:15,2018-03-19 17:54:25,,2.0,,,
000598.XSHE,2018-04-02,申万宏源,,,2,1,2024-06-26 17:27:25,2018-04-02 21:30:30,,2.0,,,
000598.XSHE,2018-04-03,中金公司,7.5000,M06,2,1,2024-06-26 05:24:14,2018-04-03 14:06:07,7.5,2.0,,,
000598.XSHE,2018-04-09,申万宏源,,,2,1,2024-06-26 17:26:17,2018-04-10 10:16:16,,2.0,,,
000598.XSHE,2018-04-12,东北证券,6.0800,M06,1,1,2024-06-26 05:23:59,2018-04-13 12:11:11,6.08,1.0,,,
000598.XSHE,2018-04-12,申万宏源,,,2,1,2024-06-26 17:24:54,2018-04-12 14:06:09,,2.0,,,
000598.XSHE,2018-04-12,中金公司,6.3000,M06,2,1,2024-06-26 05:24:18,2018-04-12 11:02:07,6.3,2.0,,,
000598.XSHE,2018-04-12,国联民生,,,2,1,2024-06-26 17:27:17,2018-04-17 14:53:47,,2.0,,,
000598.XSHE,2018-04-12,国投证券,5.5000,M06,2,1,2024-06-26 05:24:21,2018-04-12 16:45:30,5.5,2.0,,,
000598.XSHE,2018-04-12,西南证券,7.0000,M06,1,1,2024-06-26 05:24:28,2018-04-12 13:20:53,7.0,1.0,,,
000598.XSHE,2018-04-12,东吴证券,,,1,1,2024-06-26 17:28:34,2018-04-12 17:54:10,,1.0,,,
000598.XSHE,2018-04-12,西部证券,6.5400,M06,1,1,2024-06-26 05:24:41,2018-04-12 17:54:10,6.54,1.0,,,
000598.XSHE,2018-04-13,中原证券,,,2,1,2024-06-26 17:26:07,2018-04-16 11:02:13,,2.0,,,
000598.XSHE,2018-04-13,广发证券,,,1,1,2024-06-26 17:28:16,2018-04-15 11:02:08,,1.0,,,
000598.XSHE,2018-04-16,申万宏源,,,2,1,2024-06-26 17:27:30,2018-04-16 17:54:10,,2.0,,,
000598.XSHE,2018-04-16,国联民生,,,2,1,2024-06-26 17:29:16,2018-04-19 14:52:20,,2.0,,,
000598.XSHE,2018-05-01,中金公司,6.3000,M06,2,1,2024-06-26 05:24:06,2018-05-03 10:16:10,6.3,2.0,,,
000598.XSHE,2018-05-01,西部证券,6.5400,M06,1,1,2024-06-26 05:24:23,2018-05-06 12:57:07,6.54,1.0,,,
000598.XSHE,2018-05-03,中金公司,6.3000,M06,2,1,2024-06-26 05:23:59,2018-05-03 21:30:45,6.3,2.0,,,
000598.XSHE,2018-05-03,申万宏源,,,2,1,2024-06-26 17:27:21,2018-05-03 21:30:45,,2.0,,,
000598.XSHE,2018-05-14,申万宏源,,,2,1,2024-06-26 17:26:00,2018-05-14 17:54:24,,2.0,,,
000598.XSHE,2018-05-14,中信证券,,,1,1,2024-06-26 17:28:34,2018-05-14 17:54:24,,1.0,,,
000598.XSHE,2018-05-15,中金公司,6.3000,M06,2,1,2024-06-26 05:24:25,2018-05-16 16:55:27,6.3,2.0,,,
000598.XSHE,2018-05-16,申万宏源,,,2,1,2024-06-26 17:27:06,2018-05-16 14:54:24,,2.0,,,
000598.XSHE,2018-05-21,中信证券,,,1,1,2024-06-26 17:24:58,2018-05-21 16:55:37,,1.0,,,
000598.XSHE,2018-05-21,申万宏源,,,2,1,2024-06-26 17:26:24,2018-05-21 16:55:37,,2.0,,,
000598.XSHE,2018-05-30,申万宏源,,,2,1,2024-06-26 17:25:27,2018-05-31 09:53:20,,2.0,,,
000598.XSHE,2018-06-06,申万宏源,,,2,1,2024-06-26 17:24:58,2018-06-07 11:25:11,,2.0,,,
000598.XSHE,2018-06-13,申万宏源,,,2,1,2024-06-26 17:27:43,2018-06-14 10:16:09,,2.0,,,
000598.XSHE,2018-06-15,中原证券,,,2,1,2024-06-26 17:25:42,2018-06-19 17:41:21,,2.0,,,
000598.XSHE,2018-06-25,中信证券,,,1,1,2024-06-26 17:27:27,2018-06-27 16:55:27,,1.0,,,
000598.XSHE,2018-06-25,申万宏源,,,2,1,2024-06-26 17:29:11,2018-06-26 12:51:34,,2.0,,,
000598.XSHE,2018-07-02,中金公司,6.3000,,2,1,2024-06-26 05:24:12,2018-07-03 14:53:17,,2.0,,,
000598.XSHE,2018-07-03,申万宏源,,,2,1,2024-06-26 17:24:20,2018-07-03 16:55:39,,2.0,,,
000598.XSHE,2018-07-03,中金公司,6.3000,,2,1,2024-06-26 05:24:39,2018-07-04 16:55:40,,2.0,,,
000598.XSHE,2018-07-04,中金公司,6.3000,,2,1,2024-06-26 05:24:11,2018-07-05 16:55:28,,2.0,,,
000598.XSHE,2018-07-09,申万宏源,,,2,1,2024-06-26 17:24:57,2018-07-09 21:30:29,,2.0,,,
000598.XSHE,2018-07-16,申万宏源,,,2,1,2024-06-26 17:27:03,2018-07-17 12:11:15,,2.0,,,
000598.XSHE,2018-07-19,中金公司,6.3000,,2,1,2024-06-26 05:24:06,2018-07-20 14:06:07,,2.0,,,
000598.XSHE,2018-07-23,中金公司,6.3000,,2,1,2024-06-26 05:24:16,2018-07-24 16:55:29,,2.0,,,
000598.XSHE,2018-07-25,西南证券,,,1,1,2024-06-26 17:27:51,2018-07-26 11:02:08,,1.0,,,
000598.XSHE,2018-07-26,广发证券,,,1,1,2024-06-26 17:28:20,2018-07-26 12:11:10,,1.0,,,
000598.XSHE,2018-07-26,中金公司,5.6500,M06,2,1,2024-06-26 05:24:38,2018-07-27 11:02:10,5.65,2.0,,,
000598.XSHE,2018-07-30,中金公司,5.6500,,2,1,2024-06-26 05:24:36,2018-07-30 14:29:08,,2.0,,,
000598.XSHE,2018-08-01,中金公司,5.6500,,2,1,2024-06-26 05:24:09,2018-08-02 14:06:13,,2.0,,,
000598.XSHE,2018-08-26,国投证券,4.8000,M06,2,1,2024-06-26 05:24:02,2018-08-27 11:02:09,4.8,2.0,,,
000598.XSHE,2018-08-26,国联民生,,,2,1,2024-06-26 17:29:20,2018-08-29 16:55:43,,2.0,,,
000598.XSHE,2018-08-27,西南证券,,,1,1,2024-06-26 17:24:14,2018-08-27 21:30:23,,1.0,,,
000598.XSHE,2018-08-27,中金公司,5.6500,M06,2,1,2024-06-26 05:24:10,2018-08-27 16:55:37,5.65,2.0,,,
000598.XSHE,2018-08-27,东吴证券,,,1,1,2024-06-26 17:28:16,2018-08-28 11:02:33,,1.0,,,
000598.XSHE,2018-08-27,上海证券,,,2,1,2024-06-26 17:28:48,2018-08-28 16:55:53,,2.0,,,
000598.XSHE,2018-08-28,西部证券,6.5400,M06,1,1,2024-06-26 05:24:00,2018-08-31 16:55:26,6.54,1.0,,,
000598.XSHE,2018-09-03,中信证券,,,1,1,2024-06-26 17:28:51,2018-09-04 14:06:07,,1.0,,,
000598.XSHE,2018-09-12,中信证券,,,1,1,2024-06-26 17:27:00,2018-09-12 14:06:09,,1.0,,,
000598.XSHE,2018-09-17,中信证券,,,1,1,2024-06-26 17:26:25,2018-09-17 16:55:31,,1.0,,,
000598.XSHE,2018-10-18,中金公司,5.6500,,2,1,2024-06-26 05:24:20,2018-10-18 11:02:06,,2.0,,,
000598.XSHE,2018-10-29,国联民生,,,2,1,2024-06-26 17:25:09,2018-11-01 21:30:50,,2.0,,,
000598.XSHE,2018-10-30,中原证券,,,2,1,2024-06-26 17:24:47,2018-11-05 11:02:06,,2.0,,,
000598.XSHE,2018-10-30,西南证券,,,1,1,2024-06-26 17:25:46,2018-10-30 16:56:40,,1.0,,,
000598.XSHE,2018-11-02,中信证券,,,1,1,2024-06-26 17:29:12,2018-11-02 16:55:25,,1.0,,,
000598.XSHE,2018-11-03,国联民生,,,2,1,2024-06-26 17:28:41,2018-11-07 16:56:28,,2.0,,,
000598.XSHE,2018-11-15,中原证券,,,2,1,2024-06-26 17:28:56,2018-11-16 12:11:10,,2.0,,,
000598.XSHE,2018-12-05,中金公司,5.6500,,2,1,2024-06-26 05:24:28,2018-12-05 14:06:06,,2.0,,,
000598.XSHE,2019-01-15,中原证券,,,2,1,2024-06-26 17:27:11,2019-01-16 11:02:03,,2.0,,,
000598.XSHE,2019-01-15,财信证券,5.5100,M06,2,1,2024-06-26 05:24:25,2019-01-16 12:11:04,5.51,2.0,,,
000598.XSHE,2019-01-21,中金公司,5.6500,,2,1,2024-06-26 05:24:05,2019-01-21 14:06:07,,2.0,,,
000598.XSHE,2019-01-22,中金公司,5.6500,,2,1,2024-06-26 05:23:54,2019-01-22 16:55:23,,2.0,,,
000598.XSHE,2019-01-28,中金公司,5.6500,,2,1,2024-06-26 05:24:34,2019-01-28 14:52:26,,2.0,,,
000598.XSHE,2019-02-15,财信证券,5.5100,M06,2,1,2024-06-26 05:23:55,2019-02-18 21:30:05,5.51,2.0,,,
000598.XSHE,2019-02-15,西南证券,,,1,1,2024-06-26 17:26:25,2019-02-15 11:02:09,,1.0,,,
000598.XSHE,2019-02-15,中金公司,5.6500,,2,1,2024-06-26 05:24:15,2019-02-15 16:55:16,,2.0,,,
000598.XSHE,2019-03-03,中金公司,5.6500,,2,1,2024-06-26 05:24:22,2019-03-04 16:55:39,,2.0,,,
000598.XSHE,2019-03-07,西南证券,,,1,1,2024-06-26 17:27:56,2019-03-08 13:43:11,,1.0,,,
000598.XSHE,2019-03-08,中金公司,5.6500,M06,2,1,2024-06-26 05:24:12,2019-03-08 11:02:06,5.65,2.0,,,
000598.XSHE,2019-03-10,国联民生,,,2,1,2024-06-26 17:25:40,2019-03-21 12:57:04,,2.0,,,
000598.XSHE,2019-03-11,中原证券,,,2,1,2024-06-26 17:28:12,2019-03-12 14:06:05,,2.0,,,
000598.XSHE,2019-03-11,中金公司,5.6500,,2,1,2024-06-26 05:24:38,2019-03-11 14:06:21,,2.0,,,
000598.XSHE,2019-03-17,中金公司,5.6500,,2,1,2024-06-26 05:24:17,2019-03-18 09:07:03,,2.0,,,
000598.XSHE,2019-03-25,中金公司,5.6500,,2,1,2024-06-26 05:24:18,2019-03-25 17:41:05,,2.0,,,
000598.XSHE,2019-04-01,中金公司,5.6500,,2,1,2024-06-26 05:24:36,2019-04-01 21:30:18,,2.0,,,
000598.XSHE,2019-04-07,长江证券,,,1,1,2024-06-26 17:27:27,2019-04-08 13:19:29,,1.0,,,
000598.XSHE,2019-04-14,中金公司,5.6500,,2,1,2024-06-26 05:23:54,2019-04-15 13:20:36,,2.0,,,
000598.XSHE,2019-04-25,国联民生,,,2,1,2024-06-26 17:27:39,2019-05-08 11:13:04,,2.0,,,
000598.XSHE,2019-04-26,长江证券,,,1,1,2024-06-26 17:26:59,2019-04-30 10:16:09,,1.0,,,
000598.XSHE,2019-04-26,财信证券,5.3650,M06,2,1,2024-06-26 05:24:29,2019-04-29 21:30:21,5.365,2.0,,,
000598.XSHE,2019-05-06,中信证券,,,1,1,2024-06-26 17:26:30,2019-05-06 16:13:03,,1.0,,,
000598.XSHE,2019-05-07,中金公司,5.6500,,2,1,2024-06-26 05:24:14,2019-05-07 11:13:03,,2.0,,,
000598.XSHE,2019-05-10,中信证券,,,1,1,2024-06-26 17:26:49,2019-05-10 14:13:03,,1.0,,,
000598.XSHE,2019-05-12,中金公司,5.6500,,2,1,2024-06-26 05:24:36,2019-05-13 13:13:03,,2.0,,,
