listed_date,exchange,underlying_symbol,symbol,underlying_order_book_id,round_lot,de_listed_date,maturity_date,option_type,exercise_type,type,contract_multiplier,strike_price,order_book_id,market_tplus,trading_hours,product_name,trading_code
2024-11-28,XSHG,510300.XSHG,300ETF购1月4300,510300.XSHG,1.0,2025-01-22,2025-01-22,C,E,Option,10000.0,4.3,10008416,0.0,"09:31-11:30,13:01-15:00",510300C2501M04300,10008416
2024-11-28,XSHG,510300.XSHG,300ETF购1月4400,510300.XSHG,1.0,2025-01-22,2025-01-22,C,E,Option,10000.0,4.4,10008417,0.0,"09:31-11:30,13:01-15:00",510300C2501M04400,10008417
2024-11-28,XSHG,510300.XSHG,300ETF沽1月3600,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,3.6,10008418,0.0,"09:31-11:30,13:01-15:00",510300P2501M03600,10008418
2024-11-28,XSHG,510300.XSHG,300ETF沽1月3700,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,3.7,10008419,0.0,"09:31-11:30,13:01-15:00",510300P2501M03700,10008419
2024-11-28,XSHG,510300.XSHG,300ETF沽1月3800,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,3.8,10008420,0.0,"09:31-11:30,13:01-15:00",510300P2501M03800,10008420
2024-11-28,XSHG,510300.XSHG,300ETF沽1月3900,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,3.9,10008421,0.0,"09:31-11:30,13:01-15:00",510300P2501M03900,10008421
2024-11-28,XSHG,510300.XSHG,300ETF沽1月4000,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,4.0,10008422,0.0,"09:31-11:30,13:01-15:00",510300P2501M04000,10008422
2024-11-28,XSHG,510300.XSHG,300ETF沽1月4100,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,4.1,10008423,0.0,"09:31-11:30,13:01-15:00",510300P2501M04100,10008423
2024-11-28,XSHG,510300.XSHG,300ETF沽1月4200,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,4.2,10008424,0.0,"09:31-11:30,13:01-15:00",510300P2501M04200,10008424
2024-11-28,XSHG,510300.XSHG,300ETF沽1月4300,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,4.3,10008425,0.0,"09:31-11:30,13:01-15:00",510300P2501M04300,10008425
2024-11-28,XSHG,510300.XSHG,300ETF沽1月4400,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,4.4,10008426,0.0,"09:31-11:30,13:01-15:00",510300P2501M04400,10008426
2024-12-09,XSHG,510300.XSHG,300ETF购1月4500,510300.XSHG,1.0,2025-01-22,2025-01-22,C,E,Option,10000.0,4.5,10008559,0.0,"09:31-11:30,13:01-15:00",510300C2501M04500,10008559
2024-12-09,XSHG,510300.XSHG,300ETF沽1月4500,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,4.5,10008560,0.0,"09:31-11:30,13:01-15:00",510300P2501M04500,10008560
2024-12-26,XSHG,510300.XSHG,300ETF购2月3700,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,3.7,10008591,0.0,"09:31-11:30,13:01-15:00",510300C2502M03700,10008591
2024-12-26,XSHG,510300.XSHG,300ETF购2月3800,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,3.8,10008592,0.0,"09:31-11:30,13:01-15:00",510300C2502M03800,10008592
2024-12-26,XSHG,510300.XSHG,300ETF购2月3900,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,3.9,10008593,0.0,"09:31-11:30,13:01-15:00",510300C2502M03900,10008593
2024-12-26,XSHG,510300.XSHG,300ETF购2月4000,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,4.0,10008594,0.0,"09:31-11:30,13:01-15:00",510300C2502M04000,10008594
2024-12-26,XSHG,510300.XSHG,300ETF购2月4100,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,4.1,10008595,0.0,"09:31-11:30,13:01-15:00",510300C2502M04100,10008595
2024-12-26,XSHG,510300.XSHG,300ETF购2月4200,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,4.2,10008596,0.0,"09:31-11:30,13:01-15:00",510300C2502M04200,10008596
2024-12-26,XSHG,510300.XSHG,300ETF购2月4300,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,4.3,10008597,0.0,"09:31-11:30,13:01-15:00",510300C2502M04300,10008597
2024-12-26,XSHG,510300.XSHG,300ETF购2月4400,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,4.4,10008598,0.0,"09:31-11:30,13:01-15:00",510300C2502M04400,10008598
2024-12-26,XSHG,510300.XSHG,300ETF购2月4500,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,4.5,10008599,0.0,"09:31-11:30,13:01-15:00",510300C2502M04500,10008599
2024-12-26,XSHG,510300.XSHG,300ETF沽2月3700,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,3.7,10008600,0.0,"09:31-11:30,13:01-15:00",510300P2502M03700,10008600
2024-12-26,XSHG,510300.XSHG,300ETF沽2月3800,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,3.8,10008601,0.0,"09:31-11:30,13:01-15:00",510300P2502M03800,10008601
2024-12-26,XSHG,510300.XSHG,300ETF沽2月3900,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,3.9,10008602,0.0,"09:31-11:30,13:01-15:00",510300P2502M03900,10008602
2024-12-26,XSHG,510300.XSHG,300ETF沽2月4000,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,4.0,10008603,0.0,"09:31-11:30,13:01-15:00",510300P2502M04000,10008603
2024-12-26,XSHG,510300.XSHG,300ETF沽2月4100,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,4.1,10008604,0.0,"09:31-11:30,13:01-15:00",510300P2502M04100,10008604
2024-12-26,XSHG,510300.XSHG,300ETF沽2月4200,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,4.2,10008605,0.0,"09:31-11:30,13:01-15:00",510300P2502M04200,10008605
2024-12-26,XSHG,510300.XSHG,300ETF沽2月4300,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,4.3,10008606,0.0,"09:31-11:30,13:01-15:00",510300P2502M04300,10008606
2024-12-26,XSHG,510300.XSHG,300ETF沽2月4400,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,4.4,10008607,0.0,"09:31-11:30,13:01-15:00",510300P2502M04400,10008607
2024-12-26,XSHG,510300.XSHG,300ETF沽2月4500,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,4.5,10008608,0.0,"09:31-11:30,13:01-15:00",510300P2502M04500,10008608
2025-01-02,XSHG,510300.XSHG,300ETF购2月3600,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,3.6,10008667,0.0,"09:31-11:30,13:01-15:00",510300C2502M03600,10008667
2025-01-02,XSHG,510300.XSHG,300ETF沽2月3600,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,3.6,10008668,0.0,"09:31-11:30,13:01-15:00",510300P2502M03600,10008668
2025-01-03,XSHG,510300.XSHG,300ETF购1月3500,510300.XSHG,1.0,2025-01-22,2025-01-22,C,E,Option,10000.0,3.5,10008683,0.0,"09:31-11:30,13:01-15:00",510300C2501M03500,10008683
2025-01-03,XSHG,510300.XSHG,300ETF沽1月3500,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,3.5,10008684,0.0,"09:31-11:30,13:01-15:00",510300P2501M03500,10008684
2025-01-03,XSHG,510300.XSHG,300ETF购2月3500,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,3.5,10008685,0.0,"09:31-11:30,13:01-15:00",510300C2502M03500,10008685
2025-01-03,XSHG,510300.XSHG,300ETF沽2月3500,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,3.5,10008686,0.0,"09:31-11:30,13:01-15:00",510300P2502M03500,10008686
2025-01-13,XSHG,510300.XSHG,300ETF购1月3400,510300.XSHG,1.0,2025-01-22,2025-01-22,C,E,Option,10000.0,3.4,10008707,0.0,"09:31-11:30,13:01-15:00",510300C2501M03400,10008707
2025-01-13,XSHG,510300.XSHG,300ETF沽1月3400,510300.XSHG,1.0,2025-01-22,2025-01-22,P,E,Option,10000.0,3.4,10008708,0.0,"09:31-11:30,13:01-15:00",510300P2501M03400,10008708
2025-01-13,XSHG,510300.XSHG,300ETF购2月3400,510300.XSHG,1.0,2025-02-26,2025-02-26,C,E,Option,10000.0,3.4,10008709,0.0,"09:31-11:30,13:01-15:00",510300C2502M03400,10008709
2025-01-13,XSHG,510300.XSHG,300ETF沽2月3400,510300.XSHG,1.0,2025-02-26,2025-02-26,P,E,Option,10000.0,3.4,10008710,0.0,"09:31-11:30,13:01-15:00",510300P2502M03400,10008710
2025-01-13,XSHG,510300.XSHG,300ETF购6月3325A,510300.XSHG,1.0,2025-06-25,2025-06-25,C,E,Option,10226.0,3.325,10008711,0.0,"09:31-11:30,13:01-15:00",510300C2506A03400,10008711
2025-01-13,XSHG,510300.XSHG,300ETF沽6月3325A,510300.XSHG,1.0,2025-06-25,2025-06-25,P,E,Option,10226.0,3.325,10008712,0.0,"09:31-11:30,13:01-15:00",510300P2506A03400,10008712
2025-01-23,XSHG,510300.XSHG,300ETF购9月3423A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.423,10008811,0.0,"09:31-11:30,13:01-15:00",510300C2509A03500,10008811
2025-01-23,XSHG,510300.XSHG,300ETF购9月3520A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.52,10008812,0.0,"09:31-11:30,13:01-15:00",510300C2509A03600,10008812
2025-01-23,XSHG,510300.XSHG,300ETF购9月3618A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.618,10008813,0.0,"09:31-11:30,13:01-15:00",510300C2509A03700,10008813
2025-01-23,XSHG,510300.XSHG,300ETF购9月3716A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.716,10008814,0.0,"09:31-11:30,13:01-15:00",510300C2509A03800,10008814
2025-01-23,XSHG,510300.XSHG,300ETF购9月3814A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.814,10008815,0.0,"09:31-11:30,13:01-15:00",510300C2509A03900,10008815
2025-01-23,XSHG,510300.XSHG,300ETF购9月3912A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.912,10008816,0.0,"09:31-11:30,13:01-15:00",510300C2509A04000,10008816
2025-01-23,XSHG,510300.XSHG,300ETF购9月4009A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,4.009,10008817,0.0,"09:31-11:30,13:01-15:00",510300C2509A04100,10008817
2025-01-23,XSHG,510300.XSHG,300ETF购9月4107A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,4.107,10008818,0.0,"09:31-11:30,13:01-15:00",510300C2509A04200,10008818
2025-01-23,XSHG,510300.XSHG,300ETF购9月4205A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,4.205,10008819,0.0,"09:31-11:30,13:01-15:00",510300C2509A04300,10008819
2025-01-23,XSHG,510300.XSHG,300ETF沽9月3423A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.423,10008820,0.0,"09:31-11:30,13:01-15:00",510300P2509A03500,10008820
2025-01-23,XSHG,510300.XSHG,300ETF沽9月3520A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.52,10008821,0.0,"09:31-11:30,13:01-15:00",510300P2509A03600,10008821
2025-01-23,XSHG,510300.XSHG,300ETF沽9月3618A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.618,10008822,0.0,"09:31-11:30,13:01-15:00",510300P2509A03700,10008822
2025-01-23,XSHG,510300.XSHG,300ETF沽9月3716A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.716,10008823,0.0,"09:31-11:30,13:01-15:00",510300P2509A03800,10008823
2025-01-23,XSHG,510300.XSHG,300ETF沽9月3814A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.814,10008824,0.0,"09:31-11:30,13:01-15:00",510300P2509A03900,10008824
2025-01-23,XSHG,510300.XSHG,300ETF沽9月3912A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.912,10008825,0.0,"09:31-11:30,13:01-15:00",510300P2509A04000,10008825
2025-01-23,XSHG,510300.XSHG,300ETF沽9月4009A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,4.009,10008826,0.0,"09:31-11:30,13:01-15:00",510300P2509A04100,10008826
2025-01-23,XSHG,510300.XSHG,300ETF沽9月4107A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,4.107,10008827,0.0,"09:31-11:30,13:01-15:00",510300P2509A04200,10008827
2025-01-23,XSHG,510300.XSHG,300ETF沽9月4205A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,4.205,10008828,0.0,"09:31-11:30,13:01-15:00",510300P2509A04300,10008828
2025-02-10,XSHG,510300.XSHG,300ETF购9月4303A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,4.303,10008891,0.0,"09:31-11:30,13:01-15:00",510300C2509A04400,10008891
2025-02-10,XSHG,510300.XSHG,300ETF沽9月4303A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,4.303,10008892,0.0,"09:31-11:30,13:01-15:00",510300P2509A04400,10008892
2025-02-24,XSHG,510300.XSHG,300ETF购9月4401A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,4.401,10008907,0.0,"09:31-11:30,13:01-15:00",510300C2509A04500,10008907
2025-02-24,XSHG,510300.XSHG,300ETF沽9月4401A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,4.401,10008908,0.0,"09:31-11:30,13:01-15:00",510300P2509A04500,10008908
2025-02-27,XSHG,510300.XSHG,300ETF购4月3700,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,3.7,10008949,0.0,"09:31-11:30,13:01-15:00",510300C2504M03700,10008949
2025-02-27,XSHG,510300.XSHG,300ETF购4月3800,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,3.8,10008950,0.0,"09:31-11:30,13:01-15:00",510300C2504M03800,10008950
2025-02-27,XSHG,510300.XSHG,300ETF购4月3900,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,3.9,10008951,0.0,"09:31-11:30,13:01-15:00",510300C2504M03900,10008951
2025-02-27,XSHG,510300.XSHG,300ETF购4月4000,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,4.0,10008952,0.0,"09:31-11:30,13:01-15:00",510300C2504M04000,10008952
2025-02-27,XSHG,510300.XSHG,300ETF购4月4100,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,4.1,10008953,0.0,"09:31-11:30,13:01-15:00",510300C2504M04100,10008953
2025-02-27,XSHG,510300.XSHG,300ETF购4月4200,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,4.2,10008954,0.0,"09:31-11:30,13:01-15:00",510300C2504M04200,10008954
2025-02-27,XSHG,510300.XSHG,300ETF购4月4300,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,4.3,10008955,0.0,"09:31-11:30,13:01-15:00",510300C2504M04300,10008955
2025-02-27,XSHG,510300.XSHG,300ETF购4月4400,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,4.4,10008956,0.0,"09:31-11:30,13:01-15:00",510300C2504M04400,10008956
2025-02-27,XSHG,510300.XSHG,300ETF购4月4500,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,4.5,10008957,0.0,"09:31-11:30,13:01-15:00",510300C2504M04500,10008957
2025-02-27,XSHG,510300.XSHG,300ETF沽4月3700,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,3.7,10008958,0.0,"09:31-11:30,13:01-15:00",510300P2504M03700,10008958
2025-02-27,XSHG,510300.XSHG,300ETF沽4月3800,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,3.8,10008959,0.0,"09:31-11:30,13:01-15:00",510300P2504M03800,10008959
2025-02-27,XSHG,510300.XSHG,300ETF沽4月3900,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,3.9,10008960,0.0,"09:31-11:30,13:01-15:00",510300P2504M03900,10008960
2025-02-27,XSHG,510300.XSHG,300ETF沽4月4000,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,4.0,10008961,0.0,"09:31-11:30,13:01-15:00",510300P2504M04000,10008961
2025-02-27,XSHG,510300.XSHG,300ETF沽4月4100,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,4.1,10008962,0.0,"09:31-11:30,13:01-15:00",510300P2504M04100,10008962
2025-02-27,XSHG,510300.XSHG,300ETF沽4月4200,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,4.2,10008963,0.0,"09:31-11:30,13:01-15:00",510300P2504M04200,10008963
2025-02-27,XSHG,510300.XSHG,300ETF沽4月4300,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,4.3,10008964,0.0,"09:31-11:30,13:01-15:00",510300P2504M04300,10008964
2025-02-27,XSHG,510300.XSHG,300ETF沽4月4400,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,4.4,10008965,0.0,"09:31-11:30,13:01-15:00",510300P2504M04400,10008965
2025-02-27,XSHG,510300.XSHG,300ETF沽4月4500,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,4.5,10008966,0.0,"09:31-11:30,13:01-15:00",510300P2504M04500,10008966
2025-03-03,XSHG,510300.XSHG,300ETF购4月3600,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,3.6,10009023,0.0,"09:31-11:30,13:01-15:00",510300C2504M03600,10009023
2025-03-03,XSHG,510300.XSHG,300ETF沽4月3600,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,3.6,10009024,0.0,"09:31-11:30,13:01-15:00",510300P2504M03600,10009024
2025-03-27,XSHG,510300.XSHG,300ETF购5月3600,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,3.6,10009069,0.0,"09:31-11:30,13:01-15:00",510300C2505M03600,10009069
2025-03-27,XSHG,510300.XSHG,300ETF购5月3700,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,3.7,10009070,0.0,"09:31-11:30,13:01-15:00",510300C2505M03700,10009070
2025-03-27,XSHG,510300.XSHG,300ETF购5月3800,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,3.8,10009071,0.0,"09:31-11:30,13:01-15:00",510300C2505M03800,10009071
2025-03-27,XSHG,510300.XSHG,300ETF购5月3900,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,3.9,10009072,0.0,"09:31-11:30,13:01-15:00",510300C2505M03900,10009072
2025-03-27,XSHG,510300.XSHG,300ETF购5月4000,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,4.0,10009073,0.0,"09:31-11:30,13:01-15:00",510300C2505M04000,10009073
2025-03-27,XSHG,510300.XSHG,300ETF购5月4100,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,4.1,10009074,0.0,"09:31-11:30,13:01-15:00",510300C2505M04100,10009074
2025-03-27,XSHG,510300.XSHG,300ETF购5月4200,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,4.2,10009075,0.0,"09:31-11:30,13:01-15:00",510300C2505M04200,10009075
2025-03-27,XSHG,510300.XSHG,300ETF购5月4300,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,4.3,10009076,0.0,"09:31-11:30,13:01-15:00",510300C2505M04300,10009076
2025-03-27,XSHG,510300.XSHG,300ETF购5月4400,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,4.4,10009077,0.0,"09:31-11:30,13:01-15:00",510300C2505M04400,10009077
2025-03-27,XSHG,510300.XSHG,300ETF沽5月3600,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,3.6,10009078,0.0,"09:31-11:30,13:01-15:00",510300P2505M03600,10009078
2025-03-27,XSHG,510300.XSHG,300ETF沽5月3700,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,3.7,10009079,0.0,"09:31-11:30,13:01-15:00",510300P2505M03700,10009079
2025-03-27,XSHG,510300.XSHG,300ETF沽5月3800,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,3.8,10009080,0.0,"09:31-11:30,13:01-15:00",510300P2505M03800,10009080
2025-03-27,XSHG,510300.XSHG,300ETF沽5月3900,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,3.9,10009081,0.0,"09:31-11:30,13:01-15:00",510300P2505M03900,10009081
2025-03-27,XSHG,510300.XSHG,300ETF沽5月4000,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,4.0,10009082,0.0,"09:31-11:30,13:01-15:00",510300P2505M04000,10009082
2025-03-27,XSHG,510300.XSHG,300ETF沽5月4100,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,4.1,10009083,0.0,"09:31-11:30,13:01-15:00",510300P2505M04100,10009083
2025-03-27,XSHG,510300.XSHG,300ETF沽5月4200,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,4.2,10009084,0.0,"09:31-11:30,13:01-15:00",510300P2505M04200,10009084
2025-03-27,XSHG,510300.XSHG,300ETF沽5月4300,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,4.3,10009085,0.0,"09:31-11:30,13:01-15:00",510300P2505M04300,10009085
2025-03-27,XSHG,510300.XSHG,300ETF沽5月4400,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,4.4,10009086,0.0,"09:31-11:30,13:01-15:00",510300P2505M04400,10009086
2025-04-08,XSHG,510300.XSHG,300ETF购4月3300,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,3.3,10009165,0.0,"09:31-11:30,13:01-15:00",510300C2504M03300,10009165
2025-04-08,XSHG,510300.XSHG,300ETF购4月3400,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,3.4,10009166,0.0,"09:31-11:30,13:01-15:00",510300C2504M03400,10009166
2025-04-08,XSHG,510300.XSHG,300ETF购4月3500,510300.XSHG,1.0,2025-04-23,2025-04-23,C,E,Option,10000.0,3.5,10009167,0.0,"09:31-11:30,13:01-15:00",510300C2504M03500,10009167
2025-04-08,XSHG,510300.XSHG,300ETF沽4月3300,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,3.3,10009168,0.0,"09:31-11:30,13:01-15:00",510300P2504M03300,10009168
2025-04-08,XSHG,510300.XSHG,300ETF沽4月3400,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,3.4,10009169,0.0,"09:31-11:30,13:01-15:00",510300P2504M03400,10009169
2025-04-08,XSHG,510300.XSHG,300ETF沽4月3500,510300.XSHG,1.0,2025-04-23,2025-04-23,P,E,Option,10000.0,3.5,10009170,0.0,"09:31-11:30,13:01-15:00",510300P2504M03500,10009170
2025-04-08,XSHG,510300.XSHG,300ETF购5月3300,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,3.3,10009171,0.0,"09:31-11:30,13:01-15:00",510300C2505M03300,10009171
2025-04-08,XSHG,510300.XSHG,300ETF购5月3400,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,3.4,10009172,0.0,"09:31-11:30,13:01-15:00",510300C2505M03400,10009172
2025-04-08,XSHG,510300.XSHG,300ETF购5月3500,510300.XSHG,1.0,2025-05-28,2025-05-28,C,E,Option,10000.0,3.5,10009173,0.0,"09:31-11:30,13:01-15:00",510300C2505M03500,10009173
2025-04-08,XSHG,510300.XSHG,300ETF沽5月3300,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,3.3,10009174,0.0,"09:31-11:30,13:01-15:00",510300P2505M03300,10009174
2025-04-08,XSHG,510300.XSHG,300ETF沽5月3400,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,3.4,10009175,0.0,"09:31-11:30,13:01-15:00",510300P2505M03400,10009175
2025-04-08,XSHG,510300.XSHG,300ETF沽5月3500,510300.XSHG,1.0,2025-05-28,2025-05-28,P,E,Option,10000.0,3.5,10009176,0.0,"09:31-11:30,13:01-15:00",510300P2505M03500,10009176
2025-04-08,XSHG,510300.XSHG,300ETF购6月3227A,510300.XSHG,1.0,2025-06-25,2025-06-25,C,E,Option,10226.0,3.227,10009177,0.0,"09:31-11:30,13:01-15:00",510300C2506A03300,10009177
2025-04-08,XSHG,510300.XSHG,300ETF沽6月3227A,510300.XSHG,1.0,2025-06-25,2025-06-25,P,E,Option,10226.0,3.227,10009178,0.0,"09:31-11:30,13:01-15:00",510300P2506A03300,10009178
2025-04-08,XSHG,510300.XSHG,300ETF购9月3227A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.227,10009179,0.0,"09:31-11:30,13:01-15:00",510300C2509A03300,10009179
2025-04-08,XSHG,510300.XSHG,300ETF购9月3325A,510300.XSHG,1.0,2025-09-24,2025-09-24,C,E,Option,10226.0,3.325,10009180,0.0,"09:31-11:30,13:01-15:00",510300C2509A03400,10009180
2025-04-08,XSHG,510300.XSHG,300ETF沽9月3227A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.227,10009181,0.0,"09:31-11:30,13:01-15:00",510300P2509A03300,10009181
2025-04-08,XSHG,510300.XSHG,300ETF沽9月3325A,510300.XSHG,1.0,2025-09-24,2025-09-24,P,E,Option,10226.0,3.325,10009182,0.0,"09:31-11:30,13:01-15:00",510300P2509A03400,10009182
2025-04-24,XSHG,510300.XSHG,300ETF购12月3423A,510300.XSHG,1.0,2025-12-24,2025-12-24,C,E,Option,10226.0,3.423,10009235,0.0,"09:31-11:30,13:01-15:00",510300C2512A03500,10009235
2025-04-24,XSHG,510300.XSHG,300ETF购12月3520A,510300.XSHG,1.0,2025-12-24,2025-12-24,C,E,Option,10226.0,3.52,10009236,0.0,"09:31-11:30,13:01-15:00",510300C2512A03600,10009236
2025-04-24,XSHG,510300.XSHG,300ETF购12月3618A,510300.XSHG,1.0,2025-12-24,2025-12-24,C,E,Option,10226.0,3.618,10009237,0.0,"09:31-11:30,13:01-15:00",510300C2512A03700,10009237
2025-04-24,XSHG,510300.XSHG,300ETF购12月3716A,510300.XSHG,1.0,2025-12-24,2025-12-24,C,E,Option,10226.0,3.716,10009238,0.0,"09:31-11:30,13:01-15:00",510300C2512A03800,10009238
