time,option_type,k1,k2,t1,t2,score0,peak_score,ttl_min,ttl_improve1,n_tracked,resolved,exit_reason,leg1_buy,leg2_buy,leg1_sell,leg2_sell
2026-04-03 09:53:00,P,4250.0,5100.0,14,77,1.5527928728281537,1.5537224971290604,,,90,False,timeout_90min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-03 10:09:00,P,4200.0,4900.0,14,77,1.5527324532414315,1.6381579751238924,,,90,False,timeout_90min,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-04-03 13:21:00,P,4150.0,4800.0,14,77,1.551694306135156,1.6515856468647192,,,90,False,timeout_90min,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-04-03 13:31:00,P,4150.0,4750.0,14,77,1.5514995665298732,1.5514995665298732,,,84,False,timeout_60min,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-04-03 13:25:00,P,4200.0,5200.0,14,77,1.5512873445713429,1.6722911890746401,,,90,False,timeout_90min,IO2604P4200,IO2606P5200,IO2606P4200,IO2604P5200
2026-04-03 11:16:00,P,4200.0,4800.0,14,77,1.5507240354015128,1.5616732841485486,,,24,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 11:00:00,P,4200.0,4800.0,14,77,1.5501088907817189,1.5616732841485486,,,40,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 13:20:00,P,4200.0,5200.0,14,77,1.5495568040649563,1.6722911890746401,,,90,False,timeout_90min,IO2604P4200,IO2606P5200,IO2606P4200,IO2604P5200
2026-04-03 11:16:00,P,4100.0,4600.0,14,77,1.5490736373847191,1.5490736373847191,,,24,False,session_end,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-03 13:13:00,P,4300.0,4800.0,14,168,1.548262948822558,1.5924527116868268,,,90,False,timeout_90min,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800
2026-04-03 09:38:00,P,4200.0,4750.0,14,77,1.5479217994496688,1.5479217994496688,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 10:09:00,P,4050.0,4600.0,14,77,1.5450069505371733,1.677326184342831,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-04-03 11:19:00,P,4250.0,5200.0,14,77,1.5449818092079062,1.5449818092079062,,,21,False,session_end,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-03 09:30:00,P,4250.0,5300.0,14,42,1.544272505214525,1.544272505214525,,,90,False,timeout_90min,IO2604P4250,IO2605P5300,IO2605P4250,IO2604P5300
2026-04-03 13:31:00,P,4200.0,4950.0,14,77,1.544250664852291,1.6181883927904965,,,84,False,timeout_60min,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-03 09:55:00,P,4150.0,4700.0,14,77,1.5440003437892202,1.6081955705307165,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 09:30:00,P,4300.0,4950.0,14,77,1.5431542938133154,1.5431542938133154,,,90,False,timeout_90min,IO2604P4300,IO2606P4950,IO2606P4300,IO2604P4950
2026-04-03 09:38:00,P,4250.0,4900.0,14,77,1.5430941129349172,1.5430941129349172,,,90,False,timeout_90min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-03 10:01:00,P,4150.0,4700.0,14,77,1.5430512205389098,1.6081955705307165,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 09:55:00,P,4200.0,4800.0,14,77,1.5427947542729818,1.577046042137209,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 09:41:00,P,4250.0,4950.0,14,77,1.5423925428391456,1.5423925428391456,,,90,False,timeout_90min,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-03 13:20:00,P,4150.0,4800.0,14,77,1.5423847017965322,1.6515856468647192,,,90,False,timeout_90min,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-04-03 09:30:00,P,4100.0,4750.0,14,77,1.5413673186390968,1.7693107436346662,,,90,False,timeout_90min,IO2604P4100,IO2606P4750,IO2606P4100,IO2604P4750
2026-04-03 09:55:00,P,4250.0,5100.0,14,77,1.5409712059116547,1.5537224971290604,,,90,False,timeout_90min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-03 09:30:00,P,4250.0,5200.0,14,42,1.5401480900105686,1.5401480900105686,,,90,False,timeout_90min,IO2604P4250,IO2605P5200,IO2605P4250,IO2604P5200
2026-04-03 09:39:00,P,4200.0,4750.0,14,77,1.539293440759716,1.539293440759716,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 09:30:00,P,4050.0,5300.0,14,42,1.5389797373180074,1.5389797373180074,,,90,False,timeout_90min,IO2604P4050,IO2605P5300,IO2605P4050,IO2604P5300
2026-04-03 14:06:00,P,4150.0,4700.0,14,77,1.538949546377682,1.538949546377682,,,49,False,session_end,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 13:20:00,P,4050.0,4600.0,14,77,1.5380453597529478,1.6380012506386432,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-04-03 13:37:00,P,4200.0,4850.0,14,77,1.5375958287916152,1.571746169938552,,,78,False,timeout_60min,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-03 13:47:00,P,4200.0,4800.0,14,77,1.5375925438765234,1.5375925438765234,,,68,False,timeout_60min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 11:21:00,P,4200.0,4800.0,14,77,1.5371475915808337,1.5371475915808337,,,19,False,session_end,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 13:20:00,P,4000.0,4550.0,14,77,1.536355464224314,1.536355464224314,,,90,False,timeout_90min,IO2604P4000,IO2606P4550,IO2606P4000,IO2604P4550
2026-04-03 10:47:00,P,4300.0,4700.0,14,168,1.5361245061206672,1.5361245061206672,,,53,False,session_end,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-03 09:53:00,P,4200.0,4800.0,14,77,1.5360104855434753,1.577046042137209,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 10:56:00,P,4050.0,4550.0,14,77,1.5359684041096549,1.5359684041096549,,,44,False,session_end,IO2604P4050,IO2606P4550,IO2606P4050,IO2604P4550
2026-04-03 09:55:00,P,4300.0,4700.0,14,168,1.5358670758252655,1.5361245142180202,,,90,False,timeout_90min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-03 10:00:00,P,4150.0,4700.0,14,77,1.535809118897407,1.6081955705307165,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 13:25:00,P,4200.0,5100.0,14,77,1.5356154807376157,1.6809763603503798,,,90,False,timeout_90min,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100
2026-04-03 10:49:00,P,4300.0,4700.0,14,168,1.5355644671751842,1.5355644671751842,,,51,False,session_end,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-03 09:30:00,P,4050.0,5200.0,14,42,1.534855322114051,1.534855322114051,,,90,False,timeout_90min,IO2604P4050,IO2605P5200,IO2605P4050,IO2604P5200
2026-04-03 10:56:00,P,4200.0,4750.0,14,77,1.5347517361012704,1.5347517361012704,,,44,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 10:01:00,P,4050.0,4600.0,14,77,1.5345639250262697,1.677326184342831,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-04-03 09:30:00,P,4250.0,5100.0,14,42,1.5342996351331384,1.5342996351331384,,,90,False,timeout_90min,IO2604P4250,IO2605P5100,IO2605P4250,IO2604P5100
2026-04-03 13:31:00,P,4100.0,4650.0,14,77,1.534107113697609,1.6077664849292854,,,84,False,timeout_60min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-04-03 11:16:00,P,4250.0,5200.0,14,77,1.533419683281469,1.544981914899652,,,24,False,session_end,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-03 13:25:00,P,4150.0,4800.0,14,77,1.5333389858609878,1.6515856468647192,,,90,False,timeout_90min,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800
2026-04-03 09:56:00,P,4150.0,4700.0,14,77,1.5325099379382428,1.6081955705307165,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 11:19:00,P,4100.0,4600.0,14,77,1.531808638354463,1.531808638354463,,,21,False,session_end,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-03 13:25:00,P,4050.0,4600.0,14,77,1.5307889989627186,1.6380012506386432,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-04-03 11:00:00,P,4250.0,5200.0,14,77,1.5307682391079132,1.544981914899652,,,40,False,session_end,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-03 10:56:00,P,4250.0,5000.0,14,77,1.52924579491918,1.52924579491918,,,44,False,session_end,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-03 09:30:00,P,4050.0,5100.0,14,42,1.5290068672366208,1.5290068672366208,,,90,False,timeout_90min,IO2604P4050,IO2605P5100,IO2605P4050,IO2604P5100
2026-04-03 11:19:00,P,4250.0,5100.0,14,77,1.5285000662447863,1.5285000662447863,,,21,False,session_end,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-03 10:56:00,P,4150.0,4650.0,14,77,1.5283237085610129,1.5283237085610129,,,44,False,session_end,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-04-03 10:56:00,P,4000.0,5200.0,42,168,1.527977305193866,1.527977305193866,,,44,False,session_end,IO2605P4000,IO2609P5200,IO2609P4000,IO2605P5200
2026-04-03 09:30:00,P,4250.0,5000.0,14,42,1.524853942334555,1.524853942334555,,,90,False,timeout_90min,IO2604P4250,IO2605P5000,IO2605P4250,IO2604P5000
2026-04-03 13:31:00,P,4200.0,4900.0,14,77,1.524695197215028,1.606643940497316,,,84,False,timeout_60min,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-04-03 10:56:00,P,4300.0,4700.0,14,168,1.5226770433352517,1.5226770433352517,,,44,False,session_end,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-03 09:56:00,P,4200.0,4800.0,14,77,1.5223672471887062,1.577046042137209,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 09:41:00,P,4250.0,4900.0,14,77,1.5216870244014868,1.5216870244014868,,,90,False,timeout_90min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-03 09:30:00,P,4300.0,4900.0,14,77,1.5198281499576398,1.5198281499576398,,,90,False,timeout_90min,IO2604P4300,IO2606P4900,IO2606P4300,IO2604P4900
2026-04-03 13:41:00,P,4200.0,4750.0,14,77,1.519644784665148,1.519644784665148,,,74,False,timeout_60min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 09:30:00,P,4050.0,5000.0,14,42,1.5195611744380373,1.5195611744380373,,,90,False,timeout_90min,IO2604P4050,IO2605P5000,IO2605P4050,IO2604P5000
2026-04-03 10:56:00,P,4100.0,4600.0,14,77,1.519094623997939,1.5490736717221725,,,44,False,session_end,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-03 10:09:00,P,4100.0,4650.0,14,77,1.5181118285074562,1.6315668552118086,,,90,False,timeout_90min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-04-03 11:16:00,P,4250.0,5100.0,14,77,1.5178871174823043,1.5285000527611863,,,24,False,session_end,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-03 09:30:00,P,4250.0,4950.0,14,42,1.5176172287754286,1.5176172287754286,,,90,False,timeout_90min,IO2604P4250,IO2605P4950,IO2605P4250,IO2604P4950
2026-04-03 11:19:00,P,4200.0,4750.0,14,77,1.5166316990401687,1.5166316990401687,,,21,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 09:55:00,P,4250.0,5000.0,14,77,1.5154952399276047,1.5292457013917622,,,90,False,timeout_90min,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-03 09:32:00,P,4250.0,4800.0,14,77,1.5153235962012526,1.5153235962012526,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-03 09:30:00,P,4000.0,4550.0,14,77,1.5151880639136657,1.5151880639136657,,,90,False,timeout_90min,IO2604P4000,IO2606P4550,IO2606P4000,IO2604P4550
2026-04-03 11:00:00,P,4250.0,5100.0,14,77,1.5148102594765995,1.5285000527611863,,,40,False,session_end,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-03 10:56:00,P,4250.0,4950.0,14,77,1.5145402883491903,1.5145402883491903,,,44,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-03 09:56:00,P,4300.0,4700.0,14,168,1.5139947060058072,1.5361245142180202,,,90,False,timeout_90min,IO2604P4300,IO2609P4700,IO2609P4300,IO2604P4700
2026-04-03 13:31:00,P,4000.0,4550.0,14,77,1.513103929110607,1.513103929110607,,,84,False,timeout_60min,IO2604P4000,IO2606P4550,IO2606P4000,IO2604P4550
2026-04-03 13:21:00,P,4150.0,4750.0,14,77,1.5127574800979178,1.5514996098005103,,,90,False,timeout_90min,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-04-03 09:30:00,P,4150.0,5300.0,14,42,1.512578101303152,1.512578101303152,,,90,False,timeout_90min,IO2604P4150,IO2605P5300,IO2605P4150,IO2604P5300
2026-04-03 09:53:00,P,4250.0,4950.0,14,77,1.5124278119589438,1.514540237745421,,,90,False,timeout_90min,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-03 09:30:00,P,4050.0,4950.0,14,42,1.5123244608789113,1.5123244608789113,,,90,False,timeout_90min,IO2604P4050,IO2605P4950,IO2605P4050,IO2604P4950
2026-04-03 11:16:00,P,4200.0,4750.0,14,77,1.5115214134459598,1.5166316699056277,,,24,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 11:00:00,P,4100.0,4600.0,14,77,1.511188742459806,1.5490736717221725,,,40,False,session_end,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-03 13:25:00,P,4200.0,5000.0,14,77,1.51090695515967,1.6553650002569964,,,90,False,timeout_90min,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000
2026-04-03 13:21:00,P,4200.0,4950.0,14,77,1.5094786128507145,1.6181883927904965,,,90,False,timeout_90min,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-03 13:41:00,P,4250.0,5100.0,14,77,1.5089126691913477,1.5089126691913477,,,74,False,timeout_60min,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-03 09:58:00,P,4150.0,4700.0,14,77,1.5088808345142473,1.6081955705307165,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 11:00:00,P,4200.0,4750.0,14,77,1.508737768230806,1.5166316699056277,,,40,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 13:25:00,P,4000.0,4550.0,14,77,1.508731668272586,1.5131040562569151,,,90,False,timeout_90min,IO2604P4000,IO2606P4550,IO2606P4000,IO2604P4550
2026-04-03 09:30:00,P,4150.0,5200.0,14,42,1.5084536860991955,1.5084536860991955,,,90,False,timeout_90min,IO2604P4150,IO2605P5200,IO2605P4150,IO2604P5200
2026-04-03 14:06:00,P,4250.0,5200.0,14,77,1.508346983111274,1.508346983111274,,,49,False,session_end,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-03 09:30:00,P,4250.0,4900.0,14,42,1.5081614793084854,1.5081614793084854,,,90,False,timeout_90min,IO2604P4250,IO2605P4900,IO2605P4250,IO2604P4900
2026-04-03 13:54:00,P,4100.0,4600.0,14,77,1.507825021135386,1.507825021135386,,,61,False,timeout_60min,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-03 13:48:00,P,4100.0,4600.0,14,77,1.507435973455571,1.5078249953955363,,,67,False,timeout_60min,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-03 09:38:00,P,4050.0,4600.0,14,77,1.507085182208275,1.677326184342831,,,90,False,timeout_90min,IO2604P4050,IO2606P4600,IO2606P4050,IO2604P4600
2026-04-03 13:47:00,P,4000.0,5000.0,42,168,1.504046363682944,1.504046363682944,,,68,False,timeout_60min,IO2605P4000,IO2609P5000,IO2609P4000,IO2605P5000
2026-04-03 13:31:00,P,3950.0,4500.0,14,77,1.5038953453307806,1.5038953453307806,,,84,False,timeout_60min,IO2604P3950,IO2606P4500,IO2606P3950,IO2604P4500
2026-04-03 09:30:00,P,4050.0,4900.0,14,42,1.502868711411968,1.502868711411968,,,90,False,timeout_90min,IO2604P4050,IO2605P4900,IO2605P4050,IO2604P4900
2026-04-03 09:30:00,P,4150.0,5100.0,14,42,1.5026052312217653,1.5026052312217653,,,90,False,timeout_90min,IO2604P4150,IO2605P5100,IO2605P4150,IO2604P5100
2026-04-03 13:20:00,P,4300.0,4800.0,14,168,1.5023220331686096,1.5924527116868268,,,90,False,timeout_90min,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800
2026-04-03 13:47:00,P,4050.0,4550.0,14,77,1.5018609463880055,1.5018609463880055,,,68,False,timeout_60min,IO2604P4050,IO2606P4550,IO2606P4050,IO2604P4550
2026-04-03 11:00:00,P,4150.0,4650.0,14,77,1.5015196598556555,1.5015196598556555,,,40,False,session_end,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-04-03 09:55:00,P,4250.0,4950.0,14,77,1.5009847801440446,1.514540237745421,,,90,False,timeout_90min,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-03 11:19:00,P,4150.0,4650.0,14,77,1.500743506136268,1.500743506136268,,,21,False,session_end,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-04-03 13:31:00,P,4200.0,4850.0,14,77,1.50071104077868,1.571746169938552,,,84,False,timeout_60min,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-03 10:10:00,P,4250.0,5200.0,14,77,1.5006870028580472,1.5685423420455582,,,90,False,timeout_90min,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-03 09:55:00,P,4200.0,4750.0,14,77,1.4995943861067913,1.5347518509696423,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 13:31:00,P,4150.0,4700.0,14,77,1.4986736706371413,1.5559400472621931,,,84,False,timeout_60min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 09:30:00,P,4200.0,4600.0,14,77,1.4982360576185365,1.4982360576185365,,,90,False,timeout_90min,IO2604P4200,IO2606P4600,IO2606P4200,IO2604P4600
2026-04-03 10:09:00,P,4100.0,4500.0,14,168,1.4980377984844022,1.5861220907544404,,,90,False,timeout_90min,IO2604P4100,IO2609P4500,IO2609P4100,IO2604P4500
2026-04-03 10:09:00,P,4150.0,4700.0,14,77,1.4977875985639502,1.6081955705307165,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 10:10:00,P,4150.0,4700.0,14,77,1.4968612140935194,1.6081955705307165,,,90,False,timeout_90min,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700
2026-04-03 09:30:00,P,4250.0,4850.0,14,42,1.49665150357323,1.49665150357323,,,90,False,timeout_90min,IO2604P4250,IO2605P4850,IO2605P4250,IO2604P4850
2026-04-03 13:25:00,P,3950.0,4500.0,14,77,1.496158398494998,1.5038952468886313,,,90,False,timeout_90min,IO2604P3950,IO2606P4500,IO2606P3950,IO2604P4500
2026-04-03 09:30:00,P,4200.0,4500.0,14,168,1.4961392979646606,1.4961392979646606,,,90,False,timeout_90min,IO2604P4200,IO2609P4500,IO2609P4200,IO2604P4500
2026-04-03 13:25:00,P,4200.0,4950.0,14,77,1.4960557532878418,1.6181883927904965,,,90,False,timeout_90min,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950
2026-04-03 13:25:00,P,4100.0,4650.0,14,77,1.495412822959451,1.6077664849292854,,,90,False,timeout_90min,IO2604P4100,IO2606P4650,IO2606P4100,IO2604P4650
2026-04-03 11:16:00,P,4250.0,5000.0,14,77,1.4951786637465774,1.4951786637465774,,,24,False,session_end,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-03 10:10:00,P,4200.0,4800.0,14,77,1.4949436226325767,1.577046042137209,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 13:25:00,P,4200.0,4600.0,14,168,1.4943061608302164,1.6299448564555565,,,90,False,timeout_90min,IO2604P4200,IO2609P4600,IO2609P4200,IO2604P4600
2026-04-03 09:30:00,P,4400.0,4900.0,14,168,1.4941311126648706,1.4941311126648706,,,90,False,timeout_90min,IO2604P4400,IO2609P4900,IO2609P4400,IO2604P4900
2026-04-03 10:56:00,P,4250.0,4900.0,14,77,1.4936027156950953,1.4936027156950953,,,44,False,session_end,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-03 09:30:00,P,4150.0,5000.0,14,42,1.4931595384231822,1.4931595384231822,,,90,False,timeout_90min,IO2604P4150,IO2605P5000,IO2605P4150,IO2604P5000
2026-04-03 14:06:00,P,4250.0,5100.0,14,77,1.4929303792780662,1.4929303792780662,,,49,False,session_end,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100
2026-04-03 13:47:00,P,4100.0,4600.0,14,77,1.49265857458518,1.5078249953955363,,,68,False,timeout_60min,IO2604P4100,IO2606P4600,IO2606P4100,IO2604P4600
2026-04-03 13:25:00,P,4150.0,4750.0,14,77,1.492060976172339,1.5514996098005103,,,90,False,timeout_90min,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750
2026-04-03 09:30:00,P,4300.0,4850.0,14,77,1.491924264867794,1.491924264867794,,,90,False,timeout_90min,IO2604P4300,IO2606P4850,IO2606P4300,IO2604P4850
2026-04-03 09:30:00,P,4250.0,4550.0,14,77,1.4914902724838424,1.4914902724838424,,,90,False,timeout_90min,IO2604P4250,IO2606P4550,IO2606P4250,IO2604P4550
2026-04-03 09:30:00,P,4050.0,4850.0,14,42,1.4913587356767122,1.4913587356767122,,,90,False,timeout_90min,IO2604P4050,IO2605P4850,IO2605P4050,IO2604P4850
2026-04-03 09:53:00,P,4250.0,4900.0,14,77,1.4910760181605205,1.4936028015746559,,,90,False,timeout_90min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-03 09:53:00,P,4200.0,4750.0,14,77,1.4907232422398575,1.5347518509696423,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 13:21:00,P,4200.0,4900.0,14,77,1.4902162905070298,1.606643940497316,,,90,False,timeout_90min,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
2026-04-03 09:38:00,P,4300.0,5200.0,14,77,1.489679272868508,1.489679272868508,,,90,False,timeout_90min,IO2604P4300,IO2606P5200,IO2606P4300,IO2604P5200
2026-04-03 11:19:00,P,4250.0,4950.0,14,77,1.489378434380838,1.489378434380838,,,21,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-03 09:30:00,P,4150.0,4950.0,14,42,1.4859228248640557,1.4859228248640557,,,90,False,timeout_90min,IO2604P4150,IO2605P4950,IO2605P4150,IO2604P4950
2026-04-03 10:25:00,P,4200.0,4800.0,14,77,1.4855578855313127,1.577046042137209,,,75,False,timeout_60min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 14:07:00,P,4200.0,4750.0,14,77,1.4846492986819264,1.4846492986819264,,,48,False,session_end,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 13:41:00,P,4250.0,5000.0,14,77,1.4833013381195952,1.4833013381195952,,,74,False,timeout_60min,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000
2026-04-03 13:37:00,P,4250.0,5200.0,14,77,1.482154431642661,1.508347062550546,,,78,False,timeout_60min,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-03 11:27:00,P,4250.0,5200.0,14,77,1.4817273456919928,1.4817273456919928,,,13,False,session_end,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200
2026-04-03 13:48:00,P,4150.0,4650.0,14,77,1.480905620600179,1.480905620600179,,,67,False,timeout_60min,IO2604P4150,IO2606P4650,IO2606P4150,IO2604P4650
2026-04-03 09:30:00,P,4050.0,4550.0,14,77,1.4806402564597765,1.5359684408725804,,,90,False,timeout_90min,IO2604P4050,IO2606P4550,IO2606P4050,IO2604P4550
2026-04-03 14:29:00,P,4200.0,4850.0,14,77,1.4804353382086832,1.4804353382086832,,,26,False,session_end,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850
2026-04-03 11:16:00,P,4250.0,4950.0,14,77,1.4801412493010877,1.4893784648241664,,,24,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-03 09:38:00,P,4200.0,4700.0,14,77,1.4798253057736035,1.4798253057736035,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-03 09:55:00,P,4250.0,4900.0,14,77,1.4791326483451523,1.4936028015746559,,,90,False,timeout_90min,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900
2026-04-03 09:56:00,P,4200.0,4750.0,14,77,1.479025359195009,1.5347518509696423,,,90,False,timeout_90min,IO2604P4200,IO2606P4750,IO2606P4200,IO2604P4750
2026-04-03 09:44:00,P,4200.0,4700.0,14,77,1.4788251661159724,1.4788251661159724,,,90,False,timeout_90min,IO2604P4200,IO2606P4700,IO2606P4200,IO2604P4700
2026-04-03 09:30:00,P,4250.0,4800.0,14,42,1.478661018761418,1.478661018761418,,,90,False,timeout_90min,IO2604P4250,IO2605P4800,IO2605P4250,IO2604P4800
2026-04-03 09:38:00,P,4250.0,4800.0,14,77,1.4771457000404085,1.4771457000404085,,,90,False,timeout_90min,IO2604P4250,IO2606P4800,IO2606P4250,IO2604P4800
2026-04-03 09:30:00,P,4150.0,4900.0,14,42,1.4764670753971123,1.4764670753971123,,,90,False,timeout_90min,IO2604P4150,IO2605P4900,IO2605P4150,IO2604P4900
2026-04-03 11:00:00,P,4250.0,4950.0,14,77,1.476465433129241,1.4893784648241664,,,40,False,session_end,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950
2026-04-03 13:06:00,P,4200.0,4800.0,14,77,1.476301304054365,1.537592578987183,,,90,False,timeout_90min,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800
2026-04-03 13:25:00,P,4200.0,4900.0,14,77,1.4761967265398672,1.606643940497316,,,90,False,timeout_90min,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900
